"go_id","pval","padj_within_ranking","log2err","ES","NES","size","leadingEdge","main_pathway","TERM","ONTOLOGY","ranking","direction","n_directional_pairs","pair_consistency","pair_median_effects","padj_global"
"GO:0009058",0.607553366174056,0.70099196976854,0.0596037042575973,0.278576337508353,0.923484211311124,65,"HOG:0032904;HOG:0032903;HOG:0026742;HOG:0005683;HOG:0025959;HOG:0026637;HOG:0019536;HOG:0024277;HOG:0027918;HOG:0031056;HOG:0024562;HOG:0011541;HOG:0031418",FALSE,"biosynthetic process","BP","leaf_early_to_late","annual",2,0.5,"Brachypodium=0.1227;Hordeum=0.1383;Briza=-0.0505;Festuca/Vulpia=-0.141",0.950350881933204
"GO:0043228",0.613034623217923,0.70099196976854,0.0696133438850965,0.395488407828426,0.876059664188866,10,"HOG:0024277",FALSE,"membraneless organelle","CC","leaf_early_to_late","annual",2,0.5,"Brachypodium=-0.03444;Hordeum=0.6157;Briza=0.02814;Festuca/Vulpia=-0.1796",0.950350881933204
"GO:0043232",0.613034623217923,0.70099196976854,0.0696133438850965,0.395488407828426,0.876059664188866,10,"HOG:0024277",FALSE,"intracellular membraneless organelle","CC","leaf_early_to_late","annual",2,0.5,"Brachypodium=-0.03444;Hordeum=0.6157;Briza=0.02814;Festuca/Vulpia=-0.1796",0.950350881933204
"GO:0036094",0.618296529968454,0.70099196976854,0.0568864160475701,0.265202735289766,0.912887660510174,79,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145;HOG:0025959;HOG:0028333;HOG:0021825;HOG:0011775;HOG:0027918;HOG:0032765",FALSE,"small molecule binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1259;Hordeum=-0.3833;Briza=-0.04955;Festuca/Vulpia=-0.05652",0.953758269452904
"GO:0050789",0.676356589147287,0.736477174849268,0.0623861492893626,0.346392257120892,0.844944841808375,14,"HOG:0026742;HOG:0025959;HOG:0019536;HOG:0024562;HOG:0011541",FALSE,"regulation of biological process","BP","leaf_early_to_late","annual",1,0.25,"Brachypodium=-0.1512;Hordeum=0.5041;Briza=-0.06396;Festuca/Vulpia=-0.1524",0.993089981736005
"GO:0050794",0.676356589147287,0.736477174849268,0.0623861492893626,0.346392257120892,0.844944841808375,14,"HOG:0026742;HOG:0025959;HOG:0019536;HOG:0024562;HOG:0011541",FALSE,"regulation of cellular process","BP","leaf_early_to_late","annual",1,0.25,"Brachypodium=-0.1512;Hordeum=0.5041;Briza=-0.06396;Festuca/Vulpia=-0.1524",0.993089981736005
"GO:0065007",0.676356589147287,0.736477174849268,0.0623861492893626,0.346392257120892,0.844944841808375,14,"HOG:0026742;HOG:0025959;HOG:0019536;HOG:0024562;HOG:0011541",FALSE,"biological regulation","BP","leaf_early_to_late","annual",1,0.25,"Brachypodium=-0.1512;Hordeum=0.5041;Briza=-0.06396;Festuca/Vulpia=-0.1524",0.993089981736005
"GO:0043228",0.022903553566412,0.748182749836125,0.352487857583619,0.535215365822744,1.69076905941318,10,"HOG:0027639;HOG:0021123;HOG:0000122;HOG:0024337;HOG:0023227;HOG:0007833",FALSE,"membraneless organelle","CC","internal_edge_density","annual",3,0.75,"Brachypodium=0.1215;Hordeum=0.03641;Briza=0.004545;Festuca/Vulpia=-0.06849",0.187244352671268
"GO:0043232",0.022903553566412,0.748182749836125,0.352487857583619,0.535215365822744,1.69076905941318,10,"HOG:0027639;HOG:0021123;HOG:0000122;HOG:0024337;HOG:0023227;HOG:0007833",FALSE,"intracellular membraneless organelle","CC","internal_edge_density","annual",3,0.75,"Brachypodium=0.1215;Hordeum=0.03641;Briza=0.004545;Festuca/Vulpia=-0.06849",0.187244352671268
"GO:0006629",0.697768762677485,0.751443282883445,0.0630790410571939,0.363076923076923,0.824575674824363,11,"HOG:0031418;HOG:0024444;HOG:0020549;HOG:0024629;HOG:0004192;HOG:0007920;HOG:0027098;HOG:0026770;HOG:0019459;HOG:0021895;HOG:0026234",FALSE,"lipid metabolic process","BP","leaf_early_to_late","annual",2,0.5,"Brachypodium=0.1269;Hordeum=-0.4068;Briza=-0.05257;Festuca/Vulpia=0.01308",0.993089981736005
"GO:0008610",0.723014256619145,0.770167360311698,0.0615706755421678,0.361963190184049,0.801796827832528,10,"HOG:0031418;HOG:0024444;HOG:0020549;HOG:0024629;HOG:0004192;HOG:0007920;HOG:0027098;HOG:0026770;HOG:0019459;HOG:0026234",FALSE,"lipid biosynthetic process","BP","leaf_early_to_late","annual",2,0.5,"Brachypodium=0.126;Hordeum=-0.4208;Briza=-0.05239;Festuca/Vulpia=0.01759",0.99474518780812
"GO:0016773",0.752535496957404,0.792994394643285,0.059476028695732,0.344603915960504,0.782622051939249,11,"HOG:0026019;HOG:0011775",FALSE,"phosphotransferase activity, alcohol group as acceptor","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1531;Hordeum=-0.3579;Briza=-0.03957;Festuca/Vulpia=-0.00688",0.99474518780812
"GO:0016787",0.398870056497175,0.800072568940494,0.0618406035753285,0.420272583506894,1.07353615532977,38,"HOG:0011540;HOG:0025149;HOG:0025848;HOG:0018459;HOG:0026703;HOG:0031227;HOG:0011541;HOG:0006139;HOG:0003782;HOG:0028008;HOG:0000079;HOG:0032961",FALSE,"hydrolase activity","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.04198;Hordeum=0.05599;Briza=-0.00575;Festuca/Vulpia=-0.004264",0.839620137434748
"GO:0032559",0.399077277970012,0.800072568940494,0.0628003977812234,0.424567835807864,1.05974395995403,33,"HOG:0023048;HOG:0025149;HOG:0025848;HOG:0011775;HOG:0011541;HOG:0006139",FALSE,"adenyl ribonucleotide binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.04818;Hordeum=0.05651;Briza=-0.008158;Festuca/Vulpia=-0.01841",0.839620137434748
"GO:0005524",0.407450523864959,0.800072568940494,0.062249042949858,0.426929160611412,1.05807539093983,32,"HOG:0023048;HOG:0025149;HOG:0025848;HOG:0011775;HOG:0011541;HOG:0006139",FALSE,"ATP binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.04841;Hordeum=0.05737;Briza=-0.009449;Festuca/Vulpia=-0.0198",0.844134536505332
"GO:0016301",0.422575976845152,0.800072568940494,0.0711327399327894,0.52267836645603,1.07284094456739,11,"HOG:0011775;HOG:0008733;HOG:0027147;HOG:0022830;HOG:0006505;HOG:0004085;HOG:0032593;HOG:0010571;HOG:0031321",FALSE,"kinase activity","MF","root_mean_activity","annual",3,0.75,"Brachypodium=0.05184;Hordeum=0.05651;Briza=-0.00734;Festuca/Vulpia=0.00311",0.844134536505332
"GO:0043170",0.423728813559322,0.800072568940494,0.0559428593065705,0.385101672904262,1.04291744745518,65,"HOG:0032903;HOG:0011540;HOG:0025959;HOG:0032904;HOG:0026742;HOG:0011775;HOG:0031227;HOG:0027918;HOG:0011541;HOG:0024976;HOG:0003561;HOG:0006139;HOG:0005683",FALSE,"macromolecule metabolic process","BP","root_mean_activity","annual",2,0.5,"Brachypodium=0.04994;Hordeum=0.04674;Briza=-0.01255;Festuca/Vulpia=-0.0103",0.844134536505332
"GO:0005622",0.368631368631369,0.802797202797203,0.0597317976364411,0.512489779040831,1.07919091866467,62,"HOG:0032904;HOG:0027918;HOG:0005683;HOG:0011540;HOG:0011541;HOG:0025923;HOG:0025959",FALSE,"intracellular anatomical structure","CC","root_early_to_late","annual",2,0.5,"Brachypodium=1.387;Hordeum=0.04306;Briza=-0.1939;Festuca/Vulpia=-0.08177",0.821786527173262
"GO:0010467",0.443298969072165,0.819684886208909,0.0574877409561325,0.408295811699213,1.03178558334567,36,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0026742",FALSE,"gene expression","BP","root_mean_activity","annual",2,0.5,"Brachypodium=0.04864;Hordeum=-0.0366;Briza=-0.02796;Festuca/Vulpia=0.02306",0.857092334272562
"GO:0016740",0.815972222222222,0.850694444444445,0.048505983646947,0.257210297563891,0.784462619759734,37,"HOG:0025342;HOG:0025959;HOG:0026637;HOG:0026019;HOG:0011775;HOG:0031056",FALSE,"transferase activity","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1599;Hordeum=-0.3356;Briza=-0.07618;Festuca/Vulpia=-0.09439",0.99474518780812
"GO:0006629",0.0397310115348185,0.856682769726248,0.321775918075361,0.596537127655008,1.5912931899875,11,"HOG:0020549;HOG:0024629;HOG:0007920;HOG:0031418",FALSE,"lipid metabolic process","BP","anchor_module_mean_strength_ratio","annual",2,0.5,"Brachypodium=0.2778;Hordeum=-0.07896;Briza=0.001154;Festuca/Vulpia=-0.09775",0.28995185013708
"GO:0008610",0.044290896939915,0.856682769726248,0.321775918075361,0.628463589394793,1.6180381162063,10,"HOG:0020549;HOG:0024629;HOG:0007920;HOG:0031418",FALSE,"lipid biosynthetic process","BP","anchor_module_mean_strength_ratio","annual",2,0.5,"Brachypodium=0.3082;Hordeum=-0.0444;Briza=0.03078;Festuca/Vulpia=-0.08818",0.30241289163431
"GO:0043167",0.097799511002445,0.856682769726248,0.224966093540314,0.298906640599909,1.2831314520891,75,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0024629;HOG:0027706;HOG:0017189;HOG:0028333;HOG:0032348;HOG:0027639;HOG:0007920;HOG:0018459;HOG:0032961;HOG:0021825;HOG:0029921;HOG:0032765;HOG:0006332;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638",FALSE,"ion binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2327;Hordeum=-0.07754;Briza=-0.05661;Festuca/Vulpia=-0.09141",0.476318008232902
"GO:0036094",0.121359223300971,0.856682769726248,0.199915231309662,0.29010974931893,1.24708806806923,79,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0024629;HOG:0027706;HOG:0017189;HOG:0028333;HOG:0032348;HOG:0027639;HOG:0007920;HOG:0018459;HOG:0032961;HOG:0021825;HOG:0029921;HOG:0003561;HOG:0032765;HOG:0006332;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638",FALSE,"small molecule binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2335;Hordeum=-0.08475;Briza=-0.05661;Festuca/Vulpia=-0.09318",0.537289260586752
"GO:0030554",0.141552511415525,0.856682769726248,0.178219874951973,0.344236994491702,1.2661004369024,37,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541",FALSE,"adenyl nucleotide binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2472;Hordeum=-0.09104;Briza=-0.03268;Festuca/Vulpia=-0.1143",0.579015712245163
"GO:0043169",0.143487858719647,0.856682769726248,0.173747838999571,0.354801795944814,1.25130927644119,31,"HOG:0020549;HOG:0024629;HOG:0028333;HOG:0032348;HOG:0007920;HOG:0018459;HOG:0021825;HOG:0032765;HOG:0006332;HOG:0025149;HOG:0007636;HOG:0012102",FALSE,"cation binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.258;Hordeum=-0.05558;Briza=-0.02903;Festuca/Vulpia=-0.06853",0.579015712245163
"GO:0032991",0.147902869757174,0.856682769726248,0.170932335370056,0.354010230442713,1.24851759593954,31,"HOG:0027706;HOG:0028636;HOG:0027639;HOG:0004116;HOG:0006661;HOG:0012011;HOG:0028850;HOG:0025316;HOG:0027704;HOG:0011544;HOG:0028661",FALSE,"protein-containing complex","CC","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2682;Hordeum=-0.008626;Briza=-0.04854;Festuca/Vulpia=-0.1348",0.58701635097944
"GO:0043168",0.157205240174672,0.856682769726248,0.16440575583821,0.314312908858732,1.24158204694054,49,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0032961;HOG:0029921;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541",FALSE,"anion binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2285;Hordeum=-0.07754;Briza=-0.05661;Festuca/Vulpia=-0.1093",0.609281326326697
"GO:0016192",0.169164882226981,0.856682769726248,0.156312403073186,0.464377048380215,1.29348449807135,13,"HOG:0026838;HOG:0028636;HOG:0027005;HOG:0012011",FALSE,"vesicle-mediated transport","BP","anchor_module_mean_strength_ratio","annual",2,0.5,"Brachypodium=0.3459;Hordeum=0.09948;Briza=-0.08002;Festuca/Vulpia=-0.06604",0.648307872668764
"GO:0032559",0.18,0.856682769726248,0.154190966581424,0.340294941790574,1.21791742888231,33,"HOG:0008733;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541;HOG:0028145",FALSE,"adenyl ribonucleotide binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2472;Hordeum=-0.09104;Briza=-0.02302;Festuca/Vulpia=-0.1093",0.653047379363169
"GO:0046914",0.193763919821826,0.856682769726248,0.148261500475107,0.424578793070663,1.2595777899857,16,"HOG:0028333;HOG:0007920;HOG:0021825;HOG:0032765;HOG:0006332;HOG:0025149;HOG:0007636",FALSE,"transition metal ion binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2901;Hordeum=-0.04872;Briza=-0.01309;Festuca/Vulpia=-0.07997",0.667865914830318
"GO:0046872",0.203619909502262,0.856682769726248,0.14551614609036,0.342634428424867,1.19580182096876,30,"HOG:0020549;HOG:0024629;HOG:0028333;HOG:0032348;HOG:0007920;HOG:0018459;HOG:0021825;HOG:0032765;HOG:0006332;HOG:0025149;HOG:0007636",FALSE,"metal ion binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2458;Hordeum=-0.05623;Briza=-0.03416;Festuca/Vulpia=-0.07406",0.667865914830318
"GO:0005524",0.225877192982456,0.856682769726248,0.135002033828631,0.324831662020447,1.16058647242109,32,"HOG:0008733;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0025149;HOG:0007636;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541;HOG:0028145",FALSE,"ATP binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium= 0.24;Hordeum=-0.09163;Briza=-0.03982;Festuca/Vulpia=-0.1118",0.689657740311578
"GO:0008270",0.233404710920771,0.856682769726248,0.130777137971974,0.435739898800393,1.21371804712453,13,"HOG:0028333;HOG:0021825;HOG:0032765;HOG:0006332;HOG:0025149;HOG:0007636;HOG:0028145",FALSE,"zinc ion binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2743;Hordeum=-0.04361;Briza=-0.002539;Festuca/Vulpia=-0.06853",0.689657740311578
"GO:0017076",0.237068965517241,0.856682769726248,0.130105630751129,0.294616012337843,1.15316457722997,46,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0032961;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541",FALSE,"purine nucleotide binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2158;Hordeum=-0.09017;Briza=-0.06753;Festuca/Vulpia=-0.1158",0.689657740311578
"GO:0016772",0.298440979955457,0.856682769726248,0.116234148779716,0.37740192281854,1.1196204041237,16,"HOG:0008733;HOG:0011775;HOG:0026019",FALSE,"transferase activity, transferring phosphorus-containing groups","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2856;Hordeum=-0.1146;Briza=-0.04876;Festuca/Vulpia=-0.1052",0.785938253738543
"GO:0000166",0.300438596491228,0.856682769726248,0.114750719227023,0.27735457680179,1.10159934049977,51,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0032961;HOG:0029921;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541",FALSE,"nucleotide binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2161;Hordeum=-0.09104;Briza=-0.07845;Festuca/Vulpia=-0.1093",0.785938253738543
"GO:1901265",0.300438596491228,0.856682769726248,0.114750719227023,0.27735457680179,1.10159934049977,51,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0032961;HOG:0029921;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541",FALSE,"nucleoside phosphate binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2161;Hordeum=-0.09104;Briza=-0.07845;Festuca/Vulpia=-0.1093",0.785938253738543
"GO:0032555",0.34,0.856682769726248,0.107554375265169,0.285095037957728,1.08701621879981,42,"HOG:0008733;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0032961;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541",FALSE,"purine ribonucleotide binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2158;Hordeum=-0.09017;Briza=-0.06753;Festuca/Vulpia=-0.1118",0.811148648648649
"GO:0006793",0.345291479820628,0.856682769726248,0.107140237276725,0.337736902260554,1.09002100604079,22,"HOG:0008733;HOG:0011775;HOG:0024629;HOG:0018459;HOG:0011628;HOG:0023669;HOG:0012102",FALSE,"phosphorus metabolic process","BP","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2459;Hordeum=-0.1146;Briza=-0.01147;Festuca/Vulpia=-0.09996",0.811148648648649
"GO:0006796",0.345291479820628,0.856682769726248,0.107140237276725,0.337736902260554,1.09002100604079,22,"HOG:0008733;HOG:0011775;HOG:0024629;HOG:0018459;HOG:0011628;HOG:0023669;HOG:0012102",FALSE,"phosphate-containing compound metabolic process","BP","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2459;Hordeum=-0.1146;Briza=-0.01147;Festuca/Vulpia=-0.09996",0.811148648648649
"GO:0016301",0.345833333333333,0.856682769726248,0.102449405629826,0.414829308553875,1.10657832196283,11,"HOG:0008733;HOG:0011775",FALSE,"kinase activity","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2472;Hordeum=-0.1527;Briza=-0.02302;Festuca/Vulpia=-0.1173",0.811148648648649
"GO:1901363",0.348115299334812,0.856682769726248,0.105920292736253,0.267991508535121,1.07064374572191,53,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0032961;HOG:0029921;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541",FALSE,"heterocyclic compound binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2161;Hordeum=-0.0893;Briza=-0.06918;Festuca/Vulpia=-0.1093",0.811148648648649
"GO:0032553",0.373068432671082,0.856682769726248,0.101350743797099,0.275746660961753,1.06134228273981,43,"HOG:0008733;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0032961;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541",FALSE,"ribonucleotide binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2161;Hordeum=-0.09104;Briza=-0.06918;Festuca/Vulpia=-0.1093",0.821786527173262
"GO:0097367",0.373068432671082,0.856682769726248,0.101350743797099,0.275746660961753,1.06134228273981,43,"HOG:0008733;HOG:0011775;HOG:0027706;HOG:0017189;HOG:0027639;HOG:0032961;HOG:0025149;HOG:0007636;HOG:0012102;HOG:0025848;HOG:0023048;HOG:0007638;HOG:0011541",FALSE,"carbohydrate derivative binding","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2161;Hordeum=-0.09104;Briza=-0.06918;Festuca/Vulpia=-0.1093",0.821786527173262
"GO:0016491",0.392461197339246,0.856682769726248,0.0985499803531691,0.303771733772666,1.05490147414527,29,"HOG:0020549;HOG:0016944;HOG:0031129;HOG:0024629;HOG:0007920;HOG:0029921;HOG:0011628",FALSE,"oxidoreductase activity","MF","anchor_module_mean_strength_ratio","annual",1,0.25,"Brachypodium=0.2815;Hordeum=-0.08475;Briza=-0.03268;Festuca/Vulpia=-0.124",0.837691290806838
"GO:0043228",0.393374741200828,0.856682769726248,0.0943563635421779,0.412606710969876,1.0622944536766,10,"HOG:0027706;HOG:0027639",FALSE,"membraneless organelle","CC","anchor_module_mean_strength_ratio","annual",2,0.5,"Brachypodium=0.1671;Hordeum=0.02107;Briza=-0.06913;Festuca/Vulpia=-0.1831",0.837691290806838
"GO:0043232",0.393374741200828,0.856682769726248,0.0943563635421779,0.412606710969876,1.0622944536766,10,"HOG:0027706;HOG:0027639",FALSE,"intracellular membraneless organelle","CC","anchor_module_mean_strength_ratio","annual",2,0.5,"Brachypodium=0.1671;Hordeum=0.02107;Briza=-0.06913;Festuca/Vulpia=-0.1831",0.837691290806838
"GO:0030554",0.476244343891403,0.859194776931447,0.0535669384770951,0.399419615040807,1.0151797463673,37,"HOG:0023048;HOG:0025149;HOG:0025848;HOG:0011775;HOG:0011541",FALSE,"adenyl nucleotide binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.04111;Hordeum=0.05824;Briza=-0.00785;Festuca/Vulpia=-0.01591",0.87928441253321
"GO:0009059",0.557046979865772,0.859194776931447,0.0458620343117985,0.369770013808675,0.95381640163099,41,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0026742;HOG:0027918;HOG:0011541;HOG:0024976;HOG:0006139;HOG:0005683",FALSE,"macromolecule biosynthetic process","BP","root_mean_activity","annual",2,0.5,"Brachypodium=0.04733;Hordeum=-0.05321;Briza=-0.02849;Festuca/Vulpia=0.0438",0.946392296741791
"GO:0006793",0.576875768757688,0.859194776931447,0.0486034247259069,0.393544563149379,0.929602346194609,22,"HOG:0018459;HOG:0011775;HOG:0008733;HOG:0030062;HOG:0027147;HOG:0022830;HOG:0006505;HOG:0004085;HOG:0032593;HOG:0024629;HOG:0007697;HOG:0010571;HOG:0031321;HOG:0029110;HOG:0028766",FALSE,"phosphorus metabolic process","BP","root_mean_activity","annual",2,0.5,"Brachypodium=0.04036;Hordeum=0.05737;Briza=-0.002847;Festuca/Vulpia=-0.000436",0.950350881933204
"GO:0006796",0.576875768757688,0.859194776931447,0.0486034247259069,0.393544563149379,0.929602346194609,22,"HOG:0018459;HOG:0011775;HOG:0008733;HOG:0030062;HOG:0027147;HOG:0022830;HOG:0006505;HOG:0004085;HOG:0032593;HOG:0024629;HOG:0007697;HOG:0010571;HOG:0031321;HOG:0029110;HOG:0028766",FALSE,"phosphate-containing compound metabolic process","BP","root_mean_activity","annual",2,0.5,"Brachypodium=0.04036;Hordeum=0.05737;Briza=-0.002847;Festuca/Vulpia=-0.000436",0.950350881933204
"GO:0035639",0.590604026845638,0.859194776931447,0.0431901998334182,0.361846913259815,0.933378878378537,41,"HOG:0023048;HOG:0025149;HOG:0025848;HOG:0011775;HOG:0011541",FALSE,"purine ribonucleoside triphosphate binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.04111;Hordeum=0.0564;Briza=-0.00785;Festuca/Vulpia=-0.01803",0.950350881933204
"GO:0032555",0.594202898550725,0.859194776931447,0.0427591434738678,0.360015303696267,0.931478263705478,42,"HOG:0023048;HOG:0025149;HOG:0025848;HOG:0011775;HOG:0011541",FALSE,"purine ribonucleotide binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.04012;Hordeum=0.05618;Briza=-0.007595;Festuca/Vulpia=-0.01697",0.950350881933204
"GO:0032553",0.597560975609756,0.859194776931447,0.0422468188360053,0.357499887515256,0.926039041450657,43,"HOG:0023048;HOG:0025149;HOG:0025848;HOG:0011775;HOG:0011541",FALSE,"ribonucleotide binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.03913;Hordeum=0.0564;Briza=-0.00785;Festuca/Vulpia=-0.01803",0.950350881933204
"GO:0097367",0.597560975609756,0.859194776931447,0.0422468188360053,0.357499887515256,0.926039041450657,43,"HOG:0023048;HOG:0025149;HOG:0025848;HOG:0011775;HOG:0011541",FALSE,"carbohydrate derivative binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.03913;Hordeum=0.0564;Briza=-0.00785;Festuca/Vulpia=-0.01803",0.950350881933204
"GO:0043226",0.613504074505239,0.859194776931447,0.0432768714901103,0.365362573544243,0.905492487990231,32,"HOG:0032903;HOG:0025959;HOG:0032904",FALSE,"organelle","CC","root_mean_activity","annual",0,0,"Brachypodium=-0.07924;Hordeum=-0.03376;Briza=-0.02833;Festuca/Vulpia=-0.01068",0.950350881933204
"GO:0043229",0.613504074505239,0.859194776931447,0.0432768714901103,0.365362573544243,0.905492487990231,32,"HOG:0032903;HOG:0025959;HOG:0032904",FALSE,"intracellular organelle","CC","root_mean_activity","annual",0,0,"Brachypodium=-0.07924;Hordeum=-0.03376;Briza=-0.02833;Festuca/Vulpia=-0.01068",0.950350881933204
"GO:0043168",0.613710554951034,0.859194776931447,0.0401660980049421,0.350720071185495,0.922904058897087,49,"HOG:0023048;HOG:0025149;HOG:0025848;HOG:0011775;HOG:0011541;HOG:0011497;HOG:0006139",FALSE,"anion binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.03665;Hordeum=0.05651;Briza=-0.00734;Festuca/Vulpia=-0.01803",0.950350881933204
"GO:0006629",0.0408370139972438,0.879370952821462,0.321775918075361,0.60223160908867,1.58458222843209,11,"HOG:0020549;HOG:0024629;HOG:0007920;HOG:0031418",FALSE,"lipid metabolic process","BP","recurrent_coverage","annual",1,0.25,"Brachypodium=0.2762;Hordeum=-0.08333;Briza=0;Festuca/Vulpia=-0.08609",0.294886227390624
"GO:0008610",0.0508314464337275,0.879370952821462,0.321775918075361,0.63358460269523,1.61231304342255,10,"HOG:0020549;HOG:0024629;HOG:0007920;HOG:0031418",FALSE,"lipid biosynthetic process","BP","recurrent_coverage","annual",2,0.5,"Brachypodium=0.3048;Hordeum=-0.04672;Briza=0.02846;Festuca/Vulpia=-0.0795",0.321793789286049
"GO:0043167",0.0906976744186047,0.879370952821462,0.227987202850442,0.309675898504657,1.28566730244056,75,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0024629;HOG:0027706;HOG:0017189;HOG:0028333;HOG:0032348;HOG:0007920;HOG:0027639;HOG:0018459;HOG:0032961;HOG:0021825;HOG:0029921;HOG:0032765;HOG:0006332;HOG:0025149;HOG:0012102;HOG:0023048;HOG:0025848;HOG:0007636;HOG:0007638",FALSE,"ion binding","MF","recurrent_coverage","annual",1,0.25,"Brachypodium=0.2273;Hordeum=-0.07812;Briza=-0.05;Festuca/Vulpia=-0.08392",0.454150398913597
"GO:0036094",0.0979020979020979,0.879370952821462,0.219250346703755,0.30169521160984,1.27153506075356,79,"HOG:0008733;HOG:0020549;HOG:0011775;HOG:0024629;HOG:0027706;HOG:0017189;HOG:0028333;HOG:0032348;HOG:0007920;HOG:0027639;HOG:0018459;HOG:0032961;HOG:0021825;HOG:0029921;HOG:0032765;HOG:0003561;HOG:0006332;HOG:0025149;HOG:0012102;HOG:0023048;HOG:0025848;HOG:0007636;HOG:0007638",FALSE,"small molecule binding","MF","recurrent_coverage","annual",1,0.25,"Brachypodium=0.2281;Hordeum=-0.07812;Briza=-0.05;Festuca/Vulpia=-0.08491",0.476318008232902
